frame,Hips_x,Hips_y,Hips_z,LeftUpLeg_x,LeftUpLeg_y,LeftUpLeg_z,RightUpLeg_x,RightUpLeg_y,RightUpLeg_z,Spine_x,Spine_y,Spine_z,LeftLeg_x,LeftLeg_y,LeftLeg_z,RightLeg_x,RightLeg_y,RightLeg_z,Spine1_x,Spine1_y,Spine1_z,LeftFoot_x,LeftFoot_y,LeftFoot_z,RightFoot_x,RightFoot_y,RightFoot_z,Spine2_x,Spine2_y,Spine2_z,LeftToeBase_x,LeftToeBase_y,LeftToeBase_z,RightToeBase_x,RightToeBase_y,RightToeBase_z,LeftShoulder_x,LeftShoulder_y,LeftShoulder_z,Neck_x,Neck_y,Neck_z,RightShoulder_x,RightShoulder_y,RightShoulder_z,LeftArm_x,LeftArm_y,LeftArm_z,Head_x,Head_y,Head_z,RightArm_x,RightArm_y,RightArm_z,LeftForeArm_x,LeftForeArm_y,LeftForeArm_z,RightForeArm_x,RightForeArm_y,RightForeArm_z,LeftHand_x,LeftHand_y,LeftHand_z,RightHand_x,RightHand_y,RightHand_z,LeftHandIndex1_x,LeftHandIndex1_y,LeftHandIndex1_z,LeftHandMiddle1_x,LeftHandMiddle1_y,LeftHandMiddle1_z,LeftHandPinky1_x,LeftHandPinky1_y,LeftHandPinky1_z,LeftHandRing1_x,LeftHandRing1_y,LeftHandRing1_z,LeftHandThumb1_x,LeftHandThumb1_y,LeftHandThumb1_z,RightHandIndex1_x,RightHandIndex1_y,RightHandIndex1_z,RightHandMiddle1_x,RightHandMiddle1_y,RightHandMiddle1_z,RightHandPinky1_x,RightHandPinky1_y,RightHandPinky1_z,RightHandRing1_x,RightHandRing1_y,RightHandRing1_z,RightHandThumb1_x,RightHandThumb1_y,RightHandThumb1_z,LeftHandIndex2_x,LeftHandIndex2_y,LeftHandIndex2_z,LeftHandMiddle2_x,LeftHandMiddle2_y,LeftHandMiddle2_z,LeftHandPinky2_x,LeftHandPinky2_y,LeftHandPinky2_z,LeftHandRing2_x,LeftHandRing2_y,LeftHandRing2_z,LeftHandThumb2_x,LeftHandThumb2_y,LeftHandThumb2_z,RightHandIndex2_x,RightHandIndex2_y,RightHandIndex2_z,RightHandMiddle2_x,RightHandMiddle2_y,RightHandMiddle2_z,RightHandPinky2_x,RightHandPinky2_y,RightHandPinky2_z,RightHandRing2_x,RightHandRing2_y,RightHandRing2_z,RightHandThumb2_x,RightHandThumb2_y,RightHandThumb2_z,LeftHandIndex3_x,LeftHandIndex3_y,LeftHandIndex3_z,LeftHandMiddle3_x,LeftHandMiddle3_y,LeftHandMiddle3_z,LeftHandPinky3_x,LeftHandPinky3_y,LeftHandPinky3_z,LeftHandRing3_x,LeftHandRing3_y,LeftHandRing3_z,LeftHandThumb3_x,LeftHandThumb3_y,LeftHandThumb3_z,RightHandIndex3_x,RightHandIndex3_y,RightHandIndex3_z,RightHandMiddle3_x,RightHandMiddle3_y,RightHandMiddle3_z,RightHandPinky3_x,RightHandPinky3_y,RightHandPinky3_z,RightHandRing3_x,RightHandRing3_y,RightHandRing3_z,RightHandThumb3_x,RightHandThumb3_y,RightHandThumb3_z
169,-0.01108684,0.9694043,0.03679363,-0.09459257,0.9108083,0.002963446,0.05860497,0.8904678,0.05831591,0.006465652,1.068986,0.02480819,-0.2802292,0.5327826,0.1426692,0.1097927,0.4753678,0.2064867,0.03042918,1.165528,0.01428429,-0.3406315,0.1036196,0.04047465,0.2106924,0.08730441,0.01284096,0.05623057,1.255057,0.01128956,-0.3719046,1.633167E-05,0.1263752,0.2075753,2.777576E-05,0.1199095,0.05019655,1.375696,0.001396395,0.1083267,1.415082,0.02232858,0.1348889,1.346838,0.02008128,-0.04991024,1.413433,-0.01592898,0.1255144,1.499731,0.06786399,0.2384188,1.315446,0.02661625,-0.08850458,1.360174,0.2546057,0.2314891,1.242276,0.2951551,-0.001127922,1.343622,0.5235735,0.1162488,1.318503,0.5424635,0.04447611,1.330772,0.6047562,0.02456515,1.337845,0.6151981,-0.01630774,1.337567,0.6114963,0.005517646,1.339479,0.6161799,0.02945039,1.323877,0.5394139,0.0677969,1.350691,0.6162872,0.08756602,1.347341,0.6286755,0.1207666,1.323396,0.6316339,0.1039319,1.338157,0.6324503,0.07917772,1.32317,0.5558222,0.03490591,1.295369,0.5998496,0.01499742,1.30244,0.6103014,-0.02799566,1.303758,0.6074555,-0.002629996,1.309339,0.6120027,0.0350487,1.29989,0.5732729,0.05642313,1.315503,0.6150706,0.07619219,1.312154,0.6274589,0.1097002,1.28916,0.6304502,0.09354396,1.30602,0.6313392,0.05507341,1.307649,0.5863646,0.02942166,1.305143,0.5736458,0.00932081,1.312557,0.5831779,-0.03203673,1.310959,0.5881475,-0.008306728,1.319456,0.5848794,0.008259504,1.298431,0.5944565,0.06894021,1.319075,0.5897169,0.08914849,1.315851,0.6012155,0.1189232,1.291792,0.6117685,0.1062354,1.309641,0.6056324,0.0666234,1.302938,0.6181685
170,0.007720364,0.9514362,0.04609988,-0.07671323,0.8923776,0.01553449,0.07526499,0.8727733,0.07440224,0.02775609,1.049427,0.02700773,-0.2790431,0.5254612,0.1615381,0.1152996,0.4611215,0.2350968,0.05292058,1.145281,0.0134355,-0.3367316,0.1011118,0.03958562,0.2110749,0.0873239,0.01289188,0.07985444,1.234283,0.006854694,-0.3722932,2.092123E-05,0.1268016,0.2073725,3.743172E-05,0.1199336,0.07619906,1.354069,-0.0112088,0.1337972,1.394045,0.01007162,0.1593787,1.325485,0.01366733,-0.02305096,1.391187,-0.03395153,0.14909,1.479789,0.05421222,0.2618105,1.295246,0.03210594,-0.0902443,1.354542,0.2337372,0.2077888,1.265069,0.3035575,-0.02106353,1.362918,0.5083208,0.07862455,1.327847,0.5477458,0.007874219,1.348772,0.5966269,-0.01261045,1.358417,0.6031727,-0.05196575,1.362418,0.5922394,-0.0312215,1.362152,0.6006978,0.0038072,1.340684,0.5298364,0.02199314,1.360131,0.6154524,0.04088494,1.359111,0.6295081,0.07547028,1.338155,0.6365124,0.05754396,1.351519,0.6351004,0.04033962,1.330234,0.5578982,-0.004687326,1.314437,0.5909417,-0.02517144,1.324081,0.5974975,-0.06656672,1.329933,0.5869893,-0.04191565,1.332921,0.5958577,0.0006146412,1.317743,0.564717,0.01348553,1.324123,0.6155909,0.03237727,1.323103,0.6296467,0.06719264,1.30312,0.6366473,0.04977389,1.318632,0.6352268,0.01508589,1.314565,0.5874194,-0.004350865,1.323587,0.5639526,-0.02482318,1.333552,0.5695614,-0.06631879,1.336676,0.5671026,-0.04156759,1.342392,0.5679218,-0.02945169,1.320135,0.5808049,0.02771713,1.327254,0.5910978,0.04710823,1.326344,0.6042942,0.07767907,1.305427,0.6185996,0.06420362,1.321806,0.6103929,0.02433193,1.312625,0.6202499
171,0.01901019,0.9380631,0.05181643,-0.06590699,0.8787396,0.02316351,0.08519168,0.8599449,0.08450737,0.04056671,1.034773,0.02835069,-0.2784203,0.5199319,0.1747459,0.1211842,0.4511407,0.2532273,0.06734873,1.129791,0.01223643,-0.3353634,0.09982032,0.03859643,0.2113718,0.08731931,0.01286755,0.09547468,1.218207,0.003193524,-0.3723667,0.0002053976,0.126904,0.207361,3.230572E-05,0.1198979,0.09371446,1.337129,-0.02010201,0.1507923,1.377524,0.001780752,0.175541,1.30898,0.009339646,-0.004618242,1.373492,-0.04756085,0.1649182,1.464147,0.04457196,0.2767338,1.279474,0.03455883,-0.1041013,1.340378,0.210357,0.1953236,1.268904,0.3005958,-0.03834822,1.369726,0.4843415,0.05170303,1.331033,0.5367427,-0.01937932,1.356144,0.5753972,-0.03977755,1.367167,0.5796304,-0.07750729,1.373239,0.5646642,-0.05777632,1.371947,0.5751979,-0.01720177,1.346601,0.5087106,-0.01161098,1.364332,0.5977022,0.006157145,1.365283,0.6131585,0.04112487,1.346804,0.6241218,0.02269898,1.359017,0.6204761,0.01267236,1.331898,0.5438386,-0.03341946,1.32249,0.5691308,-0.05381846,1.333511,0.573374,-0.09350097,1.341565,0.5585862,-0.06972937,1.343295,0.5698628,-0.02531034,1.324797,0.5435242,-0.01823965,1.327984,0.5996604,-0.0004715472,1.328934,0.6151167,0.03467536,1.311438,0.6260269,0.01664497,1.325819,0.6222646,-0.01396232,1.316749,0.5724017,-0.02980012,1.330907,0.5421436,-0.05007209,1.342223,0.5454398,-0.09083408,1.347767,0.5387012,-0.06598302,1.352007,0.5419287,-0.05663513,1.329401,0.5564119,-0.002325349,1.33034,0.5761353,0.01600122,1.331373,0.5907661,0.0464018,1.313174,0.6086926,0.03278095,1.328208,0.5984119,-0.007211491,1.317439,0.6058837
172,0.03172929,0.9238554,0.05777163,-0.053571,0.8643602,0.03065412,0.09614997,0.8465756,0.095573,0.05514648,1.018924,0.02980966,-0.2768729,0.5147469,0.1880992,0.1309869,0.4406849,0.271419,0.0854762,1.112182,0.01010323,-0.3353994,0.09951067,0.03834445,0.2118455,0.08731908,0.01283208,0.1156905,1.199537,-0.001992282,-0.3723444,0.0001086593,0.1269156,0.2073275,3.224611E-05,0.1198422,0.1162624,1.317063,-0.03158357,0.1722269,1.358301,-0.008435365,0.1959416,1.290143,0.004211653,0.0195938,1.351633,-0.06630632,0.1849882,1.446247,0.03202539,0.2954377,1.26165,0.03638719,-0.1332009,1.311651,0.1629756,0.1865854,1.260718,0.2926396,-0.06793384,1.370966,0.432186,0.01337921,1.334468,0.5043302,-0.05902822,1.3609,0.5252174,-0.07942662,1.372599,0.5268107,-0.1151839,1.378947,0.5076926,-0.09671324,1.377626,0.5203032,-0.05014672,1.348408,0.459582,-0.05945827,1.369285,0.552456,-0.04409396,1.37289,0.5699618,-0.01009023,1.357891,0.587374,-0.02843344,1.368459,0.5800399,-0.02625199,1.333455,0.5060183,-0.07331248,1.327363,0.5188734,-0.0937127,1.339061,0.5204766,-0.131372,1.347445,0.5012481,-0.1088742,1.349075,0.5149022,-0.06249761,1.328349,0.4941984,-0.0644071,1.33294,0.5573102,-0.04904284,1.336545,0.5748159,-0.01490538,1.322529,0.592097,-0.03295336,1.335265,0.5844731,-0.05579277,1.319426,0.5321964,-0.06663693,1.334503,0.4921018,-0.08680293,1.346452,0.4927658,-0.1264532,1.352705,0.4815217,-0.1019645,1.356465,0.4871914,-0.0948534,1.334287,0.5034932,-0.04550897,1.334048,0.5360057,-0.02948162,1.337692,0.552764,-0.0009804927,1.323345,0.576399,-0.01379201,1.336388,0.562872,-0.05382521,1.323793,0.5660216
173,0.03741373,0.9201366,0.06038183,-0.04820222,0.8608686,0.03376597,0.1010018,0.8429957,0.09984048,0.06174511,1.014537,0.03097416,-0.2752846,0.5139606,0.1917864,0.1350333,0.4375305,0.2768221,0.09445397,1.106626,0.009641249,-0.3358034,0.1001296,0.03896553,0.2119769,0.08731043,0.01281789,0.1259593,1.193328,-0.00378802,-0.3723361,4.470348E-06,0.126891,0.2073159,2.390146E-05,0.1198221,0.1275585,1.310142,-0.03603781,0.1829658,1.351823,-0.01234837,0.2061969,1.283941,0.002487827,0.03182879,1.343687,-0.07419679,0.1954216,1.440383,0.02684845,0.305052,1.255802,0.03687533,-0.1482737,1.295259,0.1325225,0.1870812,1.251873,0.289031,-0.08179089,1.367847,0.3981602,-0.003980123,1.335723,0.4806482,-0.07621426,1.360411,0.4916968,-0.09678572,1.371902,0.4922202,-0.1318811,1.377298,0.4716391,-0.113875,1.376542,0.4849489,-0.06477853,1.346255,0.4267988,-0.08108977,1.371214,0.5209972,-0.06725774,1.376009,0.5394686,-0.03450242,1.362638,0.5602703,-0.05238384,1.372425,0.5509737,-0.04359303,1.333911,0.4792198,-0.08988251,1.326545,0.4857587,-0.1104562,1.338035,0.4862921,-0.1474706,1.34544,0.4654751,-0.1255115,1.34771,0.4798934,-0.07817583,1.326993,0.4614783,-0.08574939,1.335048,0.5272665,-0.07191727,1.339843,0.5457378,-0.03903612,1.32745,0.56637,-0.05663937,1.339394,0.5566993,-0.07488978,1.320521,0.5036325,-0.08230289,1.333038,0.4590633,-0.1026106,1.344756,0.4586601,-0.1418857,1.350224,0.4458049,-0.117666,1.354431,0.4522613,-0.1109164,1.33279,0.4694161,-0.06521604,1.335537,0.507508,-0.05066347,1.340348,0.525286,-0.02390632,1.32781,0.5518112,-0.03582024,1.339889,0.5366659,-0.07574001,1.326575,0.5372438
174,0.04476913,0.9204843,0.0636827,-0.04167252,0.862136,0.0377115,0.107389,0.8428454,0.103709,0.07030729,1.014295,0.03342293,-0.2717932,0.5158197,0.1926039,0.1383179,0.4364699,0.2791657,0.1066758,1.10457,0.01033419,-0.3362942,0.1021249,0.04104768,0.2119052,0.08730465,0.01281791,0.1401755,1.190273,-0.004591189,-0.3723511,3.457069E-06,0.126848,0.2073205,1.788139E-05,0.1198253,0.1430111,1.306253,-0.03964692,0.1979909,1.348321,-0.01564718,0.2205908,1.280748,0.001409009,0.0485075,1.33871,-0.08161371,0.2107583,1.437518,0.02197164,0.3190069,1.252652,0.03706749,-0.1647977,1.275395,0.08573952,0.1941135,1.236031,0.2853423,-0.09371839,1.360216,0.3465178,-0.02031329,1.336351,0.4409354,-0.09058238,1.356344,0.4403827,-0.1115587,1.367081,0.4399156,-0.1462159,1.37044,0.4181906,-0.1285861,1.370825,0.4320103,-0.07677775,1.340305,0.3763897,-0.1018902,1.372779,0.4701211,-0.09030049,1.378887,0.4897139,-0.05997957,1.367333,0.5148439,-0.07679292,1.376243,0.5030181,-0.05948502,1.333763,0.4351576,-0.1028519,1.321806,0.4353212,-0.1238308,1.332543,0.4348641,-0.16047,1.337829,0.4127765,-0.1390318,1.341421,0.4277011,-0.09047262,1.321816,0.4113727,-0.1068401,1.336965,0.4779848,-0.09525045,1.343073,0.4975774,-0.06479575,1.332486,0.522495,-0.08131392,1.343534,0.5102001,-0.09320735,1.321274,0.4566425,-0.09474195,1.327614,0.4086238,-0.1154361,1.338554,0.40723,-0.1544942,1.342108,0.3931048,-0.1306373,1.347433,0.400067,-0.1236152,1.326683,0.4181862,-0.08420021,1.336659,0.4606761,-0.07181614,1.342756,0.4796616,-0.04811374,1.332261,0.5097412,-0.0583587,1.343223,0.4926505,-0.09793884,1.329266,0.4895186
175,0.05131922,0.9274532,0.06693162,-0.03634162,0.8707328,0.04144495,0.1131785,0.8484439,0.1054298,0.07797407,1.021148,0.03728333,-0.2672843,0.5216507,0.1887176,0.1402751,0.4395883,0.2756816,0.118213,1.10949,0.01316163,-0.3371511,0.1059183,0.04533653,0.2115926,0.08730185,0.01284947,0.153912,1.194113,-0.002794638,-0.3723663,-1.072884E-06,0.1267709,0.2073323,1.513958E-05,0.1198704,0.1579358,1.309468,-0.0397447,0.2129577,1.351551,-0.0158679,0.2348987,1.284118,0.002549477,0.06474993,1.341303,-0.08500536,0.2267041,1.441124,0.02049199,0.3332624,1.255459,0.03790236,-0.1752209,1.262322,0.03200357,0.2067961,1.216257,0.2828198,-0.09555126,1.350198,0.2892637,-0.02663485,1.333814,0.3921025,-0.09313478,1.348677,0.3832177,-0.1145973,1.358375,0.3823173,-0.1491655,1.35955,0.3602256,-0.1317082,1.361107,0.3741811,-0.07796136,1.331831,0.319744,-0.111059,1.371209,0.409646,-0.1018936,1.378218,0.4301978,-0.07482906,1.367893,0.4592716,-0.09008535,1.376213,0.4451306,-0.06483442,1.330835,0.3817866,-0.1036817,1.313479,0.3788763,-0.1251467,1.323176,0.377986,-0.1617838,1.32617,0.3554692,-0.1406873,1.331141,0.370485,-0.09108763,1.313526,0.35504,-0.1169818,1.33576,0.4184384,-0.1078163,1.34277,0.43899,-0.08059169,1.333402,0.4678261,-0.09549472,1.343837,0.4531606,-0.1009142,1.31919,0.3996024,-0.095604,1.319045,0.3521178,-0.1167855,1.328938,0.3502886,-0.1558318,1.330272,0.3357524,-0.1323262,1.336903,0.3427877,-0.1244897,1.316946,0.3614548,-0.09242847,1.334769,0.4040018,-0.08240172,1.341743,0.4240471,-0.06249986,1.332672,0.4571887,-0.07059959,1.342832,0.4385232,-0.1095429,1.32861,0.4312865
176,0.05463072,0.9354909,0.06887488,-0.03389408,0.8801262,0.04339362,0.1160884,0.8551888,0.1052846,0.08192819,1.029415,0.04056901,-0.2639925,0.5276377,0.1837099,0.1416568,0.4440224,0.2701209,0.1246705,1.116538,0.01631708,-0.338075,0.1095243,0.04967304,0.2113264,0.08731222,0.01287287,0.1618635,1.200452,3.118068E-05,-0.372264,9.834766E-06,0.1266684,0.2073527,2.557039E-05,0.1199048,0.1667448,1.315506,-0.03774329,0.2219836,1.357397,-0.01402999,0.2434307,1.289956,0.00493215,0.07469787,1.347023,-0.08548872,0.2365004,1.447088,0.02173563,0.3418244,1.260574,0.03960197,-0.1778743,1.258787,-0.008438759,0.2171978,1.200927,0.2813155,-0.09097913,1.34293,0.247728,-0.02475792,1.328758,0.3545875,-0.08868416,1.341617,0.3416882,-0.1104613,1.350581,0.3407362,-0.145009,1.350554,0.3185813,-0.12764,1.352721,0.3325656,-0.07283279,1.32521,0.2782652,-0.1102062,1.366711,0.3641669,-0.1028246,1.374007,0.3853277,-0.07843335,1.364043,0.4167944,-0.09236579,1.372194,0.4012578,-0.0619326,1.32575,0.3410414,-0.09802462,1.306075,0.3373771,-0.1198042,1.315039,0.3364349,-0.1564805,1.31676,0.3138489,-0.1355919,1.322463,0.3288953,-0.08539587,1.306518,0.3135632,-0.1170381,1.331424,0.3729494,-0.1096566,1.33872,0.3941103,-0.08508053,1.329709,0.4253395,-0.09860551,1.339966,0.409279,-0.09947668,1.314507,0.3558332,-0.09009124,1.311877,0.3106253,-0.1115924,1.321044,0.3087446,-0.1506348,1.321035,0.2941371,-0.1273803,1.328468,0.301205,-0.1189062,1.308812,0.3199138,-0.09133044,1.330124,0.3607154,-0.08304685,1.337375,0.3814469,-0.06613803,1.328752,0.416325,-0.07253976,1.338648,0.3968747,-0.110776,1.324449,0.386502
177,0.05793933,0.9505501,0.07034702,-0.03164484,0.8972713,0.0441318,0.1190616,0.8681294,0.1023164,0.08584981,1.045269,0.04549566,-0.2578335,0.5380176,0.1731961,0.144371,0.4532668,0.2576582,0.1317847,1.131009,0.02217181,-0.3403935,0.1158835,0.05804607,0.2110128,0.08731312,0.01289418,0.1709892,1.214044,0.006102502,-0.3718986,1.472235E-05,0.1264012,0.207367,2.640486E-05,0.1199376,0.1772777,1.328787,-0.0324059,0.232897,1.370217,-0.008774079,0.2535285,1.302669,0.01070328,0.08760636,1.359142,-0.08516157,0.2483447,1.459908,0.02660005,0.3518565,1.271452,0.04392562,-0.171354,1.257766,-0.07183924,0.2368387,1.173629,0.2778413,-0.07376138,1.32997,0.1841191,-0.009347178,1.312868,0.2938868,-0.07188182,1.326019,0.2780144,-0.09412422,1.33377,0.2771753,-0.1285005,1.332456,0.2547941,-0.1113538,1.335182,0.2689537,-0.05480343,1.312405,0.2142499,-0.09505566,1.351386,0.2918977,-0.09067085,1.35836,0.3139803,-0.07099878,1.34781,0.3484199,-0.08256223,1.356265,0.3311939,-0.0442714,1.310327,0.2752227,-0.07918229,1.290152,0.2726062,-0.1014272,1.297902,0.2717771,-0.1380249,1.298225,0.2490012,-0.117569,1.304646,0.2643494,-0.06647558,1.292005,0.2489021,-0.1032725,1.316049,0.2991615,-0.09888773,1.323023,0.3212442,-0.07899352,1.313427,0.3554875,-0.09006683,1.323991,0.3378281,-0.08358904,1.299205,0.2844516,-0.07145024,1.297176,0.2460895,-0.09342381,1.305172,0.24433,-0.1323276,1.3034,0.2294626,-0.1095657,1.311916,0.2369023,-0.1000943,1.292225,0.255088,-0.07611112,1.314694,0.2906368,-0.07077334,1.32162,0.3124204,-0.0589799,1.312429,0.349206,-0.06252719,1.322617,0.3291847,-0.09901758,1.308856,0.3133636
178,0.05928473,0.9618892,0.0697317,-0.03077662,0.9099656,0.04245375,0.1205218,0.878069,0.09757654,0.08719809,1.057466,0.04842258,-0.2516176,0.5447509,0.1638189,0.1461731,0.4608606,0.2464454,0.1345941,1.142873,0.02686761,-0.3429164,0.1203318,0.06479439,0.2109511,0.08732277,0.01289485,0.1747846,1.225604,0.01168848,-0.3720107,2.574921E-05,0.1261995,0.207381,3.59416E-05,0.1199409,0.1819706,1.340303,-0.02679206,0.237795,1.381355,-0.002983481,0.2579075,1.313668,0.01655363,0.09446271,1.36855,-0.08415133,0.2536613,1.470839,0.03272799,0.3560635,1.280074,0.04791372,-0.1569884,1.253702,-0.1172779,0.2575123,1.149441,0.2731643,-0.05162521,1.317751,0.1377685,0.01486144,1.294213,0.2528189,-0.04957382,1.309409,0.2313724,-0.07224737,1.315821,0.2308254,-0.1064636,1.313492,0.2082819,-0.08952518,1.316574,0.2226183,-0.03165144,1.299945,0.1670905,-0.07012717,1.333324,0.2438262,-0.06808352,1.339132,0.266577,-0.05215334,1.326711,0.3023028,-0.06183277,1.336109,0.284416,-0.0179078,1.292851,0.2304845,-0.05466716,1.273465,0.2242227,-0.07734315,1.279876,0.2236855,-0.1138763,1.279063,0.2008184,-0.09386139,1.285973,0.2165314,-0.04208063,1.277227,0.2006811,-0.07909468,1.297714,0.2483576,-0.07705107,1.303523,0.2711083,-0.06087852,1.292064,0.3067116,-0.07002291,1.303586,0.2885545,-0.05798825,1.28152,0.2349483,-0.04735975,1.282215,0.1981019,-0.06977932,1.288933,0.1966483,-0.1084919,1.28551,0.1815715,-0.0862976,1.29503,0.1894941,-0.07565448,1.2751,0.2067482,-0.05118845,1.296625,0.242674,-0.04816562,1.302395,0.2652253,-0.04031593,1.291261,0.3025236,-0.04172801,1.302481,0.2827919,-0.07636397,1.289779,0.2625385
179,0.06032064,0.9692462,0.0672009,-0.02989759,0.9182026,0.03880355,0.1219697,0.8845602,0.09125973,0.08785777,1.065626,0.04929085,-0.2450654,0.548435,0.1565184,0.1464834,0.4663489,0.2374823,0.1354733,1.151498,0.03020551,-0.34515,0.1233042,0.06980133,0.2110528,0.08732653,0.01288171,0.1758345,1.234416,0.01658286,-0.372178,2.318621E-05,0.1260318,0.2073845,3.969669E-05,0.1199245,0.1832854,1.349435,-0.02087823,0.2391569,1.390171,0.003360361,0.259117,1.322276,0.02232645,0.09751193,1.374693,-0.08211982,0.2552473,1.479155,0.0402014,0.3570343,1.285498,0.05071982,-0.1380459,1.242808,-0.1501927,0.2813967,1.124678,0.2650352,-0.02634213,1.305185,0.1025597,0.04449964,1.274491,0.2239487,-0.02200652,1.291952,0.1955198,-0.04514273,1.296448,0.1956123,-0.07942356,1.292472,0.1733995,-0.06256028,1.296186,0.1876747,-0.004453328,1.287555,0.130593,-0.03938303,1.315022,0.2115163,-0.03914078,1.318924,0.2347589,-0.02614534,1.303462,0.270486,-0.0343403,1.314388,0.2527261,0.01360997,1.27528,0.1990548,-0.0241986,1.25615,0.1864397,-0.04733692,1.260644,0.186542,-0.08405852,1.257999,0.1641194,-0.06442647,1.265707,0.1799443,-0.01237344,1.26224,0.1629905,-0.04879127,1.279248,0.2123691,-0.04854911,1.28315,0.2356118,-0.03529935,1.268655,0.2713158,-0.0429331,1.281715,0.2535051,-0.02673301,1.264007,0.1993819,-0.0180941,1.266897,0.1607592,-0.04101822,1.271768,0.1599604,-0.07956052,1.265918,0.145197,-0.05810783,1.276831,0.1533628,-0.04554373,1.256959,0.169345,-0.02052439,1.278361,0.2088416,-0.01929032,1.282232,0.2319605,-0.01447109,1.268002,0.2687166,-0.01427248,1.280815,0.2499284,-0.04722323,1.27015,0.2260183
180,0.06156195,0.9717417,0.06351753,-0.02864009,0.9211604,0.03425477,0.1236299,0.8866588,0.08495583,0.08867296,1.068664,0.04805095,-0.240188,0.549556,0.1527442,0.1455635,0.4688798,0.232815,0.1357119,1.155366,0.03145304,-0.3463884,0.1246759,0.07229969,0.2112244,0.08733112,0.01285627,0.1756663,1.238765,0.01968796,-0.3723229,1.490116E-05,0.1259431,0.2073819,4.434586E-05,0.1198931,0.1827492,1.354424,-0.01582289,0.2385637,1.394885,0.008998737,0.2587347,1.326729,0.02676732,0.09783505,1.377138,-0.07922052,0.2548212,1.483138,0.04748747,0.3564203,1.286939,0.05168494,-0.1221074,1.230935,-0.1673415,0.3013255,1.104085,0.2542779,-0.00638466,1.295318,0.08308903,0.06901139,1.259043,0.2066281,0.001948331,1.278638,0.1752184,-0.02146965,1.281136,0.1761476,-0.05597192,1.27518,0.1547347,-0.03904295,1.27972,0.1686895,0.01777302,1.278466,0.1097014,-0.01385872,1.301578,0.1941021,-0.01458281,1.303528,0.2175793,-0.003293317,1.284974,0.2524028,-0.01060715,1.297449,0.2352901,0.03923497,1.262312,0.1806055,0.002490465,1.24319,0.1646286,-0.02092913,1.245685,0.1655675,-0.05798068,1.240854,0.1440713,-0.03858133,1.249542,0.1596739,0.01302405,1.251238,0.1411543,-0.02364177,1.265986,0.1915581,-0.02436582,1.267936,0.2150353,-0.01281195,1.250344,0.2499276,-0.01954214,1.264941,0.2329666,-0.001192007,1.251587,0.1782832,0.00686527,1.25548,0.1392897,-0.01640086,1.258406,0.1393396,-0.05475717,1.24991,0.1254005,-0.03405312,1.262263,0.1334458,-0.0193704,1.242886,0.1481816,0.004741255,1.26502,0.1891656,0.005013041,1.266936,0.2125588,0.008101873,1.249632,0.2481647,0.009236079,1.263962,0.2305409,-0.02275308,1.255763,0.2044514
181,0.06578015,0.9678068,0.05299066,-0.02435466,0.9177504,0.02263824,0.1286358,0.8824056,0.07051083,0.09207433,1.06545,0.04105218,-0.234073,0.5487643,0.1520583,0.1432164,0.4691582,0.2314355,0.1368051,1.15424,0.03005232,-0.3469008,0.125253,0.07343841,0.2115674,0.08730823,0.01282297,0.1749445,1.239032,0.02328454,-0.3723654,-1.549721E-06,0.1259116,0.2073628,2.145767E-05,0.119846,0.1796717,1.356774,-0.005046774,0.2353175,1.396496,0.02130004,0.2568134,1.327697,0.03442989,0.09465174,1.375962,-0.06945963,0.2522151,1.482332,0.06466997,0.3541226,1.282411,0.04948684,-0.09903552,1.210068,-0.1811717,0.3374829,1.06425,0.2216605,0.02442853,1.275892,0.06515346,0.1110721,1.23027,0.1838755,0.04459235,1.255371,0.1546396,0.02130843,1.253465,0.1577593,-0.01352794,1.24261,0.1389715,0.003617208,1.24931,0.151742,0.05368386,1.262152,0.08819943,0.03038389,1.278034,0.1774228,0.02905077,1.275782,0.2008463,0.03855842,1.250809,0.2319966,0.03225753,1.266459,0.217255,0.08222724,1.239475,0.1582288,0.05035984,1.221347,0.1412927,0.02707581,1.219438,0.1444221,-0.01046444,1.209224,0.1258575,0.00852742,1.220345,0.1403791,0.05694407,1.232627,0.1177087,0.01925515,1.243946,0.168302,0.01792204,1.241695,0.1917254,0.02773051,1.217643,0.2231222,0.02209343,1.235327,0.2089248,0.0414869,1.231163,0.1531403,0.04997867,1.235772,0.1167158,0.02668129,1.234369,0.1189828,-0.01074532,1.219853,0.1077481,0.008132823,1.235276,0.1149398,0.02738989,1.218052,0.1268007,0.04763427,1.242152,0.1663889,0.04729686,1.239837,0.1897453,0.04864139,1.216321,0.2217125,0.05086771,1.233507,0.2069851,0.01935329,1.231552,0.1791603
